name,region,id,day,hr,min,discount_ratio,openhoursdisplay,cuisine,isopen_correct,memberrestaurant,database_index
"FuLamMum",3,17,4,9,30,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16062
"FuLamMum",3,17,4,10,0,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16063
"FuLamMum",3,17,4,10,30,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16064
"FuLamMum",3,17,4,11,0,.5958972,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16065
"FuLamMum",3,17,4,11,30,.5853916,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16066
"FuLamMum",3,17,4,12,0,.5336718,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16067
"FuLamMum",3,17,4,12,30,.5405719,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16068
"FuLamMum",3,17,4,13,0,.4540406,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16069
"FuLamMum",3,17,4,13,30,.4452134,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16070
"FuLamMum",3,17,4,14,0,.4380025,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16071
"FuLamMum",3,17,4,14,30,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16072
"FuLamMum",3,17,4,15,0,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16073
"FuLamMum",3,17,4,15,30,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16074
"FuLamMum",3,17,4,16,0,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16075
"FuLamMum",3,17,4,16,30,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16076
"FuLamMum",3,17,4,17,0,.5980108,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16077
"FuLamMum",3,17,4,17,30,.5954621,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16078
"FuLamMum",3,17,4,18,0,.5104227,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16079
"FuLamMum",3,17,4,18,30,.5054497,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16080
"FuLamMum",3,17,4,19,0,.37615,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16081
"FuLamMum",3,17,4,19,30,.3760257,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16082
"FuLamMum",3,17,4,20,0,.3059055,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16083
"FuLamMum",3,17,4,20,30,.3036676,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16084
"FuLamMum",3,17,4,21,0,.3765852,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16085
"FuLamMum",3,17,4,21,30,.3836718,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16086
"FuLamMum",3,17,4,22,0,.439743,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16087
"FuLamMum",3,17,4,22,30,.4384998,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16088
"FuLamMum",3,17,4,23,0,.2589101,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16089
"FuLamMum",3,17,4,23,30,.2580398,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16090
"FuLamMum",3,17,4,24,0,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16091
"FuLamMum",3,17,4,24,30,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16092
"FuLamMum",3,17,5,6,0,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16093
"FuLamMum",3,17,5,6,30,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16094
"FuLamMum",3,17,5,7,0,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16095
"FuLamMum",3,17,5,7,30,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16096
"FuLamMum",3,17,5,8,0,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16097
"FuLamMum",3,17,5,8,30,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16098
"FuLamMum",3,17,5,9,0,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16099
"FuLamMum",3,17,5,9,30,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16100
"FuLamMum",3,17,5,10,0,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16101
"FuLamMum",3,17,5,10,30,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16102
"FuLamMum",3,17,5,11,0,.4800249,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16103
"FuLamMum",3,17,5,11,30,.4784708,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16104
"FuLamMum",3,17,5,12,0,.2717779,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16105
"FuLamMum",3,17,5,12,30,.2626399,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16106
"FuLamMum",3,17,5,13,0,.2439909,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16107
"FuLamMum",3,17,5,13,30,.244426,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16108
"FuLamMum",3,17,5,14,0,.4546001,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16109
"FuLamMum",3,17,5,14,30,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16110
"FuLamMum",3,17,5,15,0,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16111
"FuLamMum",3,17,5,15,30,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16112
"FuLamMum",3,17,5,16,0,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16113
"FuLamMum",3,17,5,16,30,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16114
"FuLamMum",3,17,5,17,0,.5976999,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16115
"FuLamMum",3,17,5,17,30,.5955864,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16116
"FuLamMum",3,17,5,18,0,.499855,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16117
"FuLamMum",3,17,5,18,30,.4909656,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16118
"FuLamMum",3,17,5,19,0,.1863033,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16119
"FuLamMum",3,17,5,19,30,.1878574,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16120
"FuLamMum",3,17,5,20,0,.1793411,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16121
"FuLamMum",3,17,5,20,30,.1789059,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16122
"FuLamMum",3,17,5,21,0,.2863241,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16123
"FuLamMum",3,17,5,21,30,.2779942,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16124
"FuLamMum",3,17,5,22,0,.2756941,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16125
"FuLamMum",3,17,5,22,30,.2696022,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16126
"FuLamMum",3,17,5,23,0,.3490468,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16127
"FuLamMum",3,17,5,23,30,,"11:00 AM - 2:30 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16128
"FuLamMum",3,17,6,6,0,,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16129
"FuLamMum",3,17,6,6,30,,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16130
"FuLamMum",3,17,6,7,0,,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16131
"FuLamMum",3,17,6,7,30,,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16132
"FuLamMum",3,17,6,8,0,,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16133
"FuLamMum",3,17,6,8,30,,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16134
"FuLamMum",3,17,6,9,0,,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16135
"FuLamMum",3,17,6,9,30,,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16136
"FuLamMum",3,17,6,10,0,.2932242,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16137
"FuLamMum",3,17,6,10,30,.2940945,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16138
"FuLamMum",3,17,6,11,0,.0768338,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16139
"FuLamMum",3,17,6,11,30,.0781393,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16140
"FuLamMum",3,17,6,12,0,0,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16141
"FuLamMum",3,17,6,12,30,0,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16142
"FuLamMum",3,17,6,13,0,.0390386,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16143
"FuLamMum",3,17,6,13,30,.0420845,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16144
"FuLamMum",3,17,6,14,0,.201409,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16145
"FuLamMum",3,17,6,14,30,.1996685,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16146
"FuLamMum",3,17,6,15,0,,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16147
"FuLamMum",3,17,6,15,30,,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16148
"FuLamMum",3,17,6,16,0,,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16149
"FuLamMum",3,17,6,16,30,,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16150
"FuLamMum",3,17,6,17,0,.5316826,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16151
"FuLamMum",3,17,6,17,30,.5351015,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16152
"FuLamMum",3,17,6,18,0,.3751554,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16153
"FuLamMum",3,17,6,18,30,.3859718,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16154
"FuLamMum",3,17,6,19,0,.25201,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16155
"FuLamMum",3,17,6,19,30,.2597182,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16156
"FuLamMum",3,17,6,20,0,.2679237,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16157
"FuLamMum",3,17,6,20,30,.2691048,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16158
"FuLamMum",3,17,6,21,0,.3292789,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16159
"FuLamMum",3,17,6,21,30,.3299005,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16160
"FuLamMum",3,17,6,22,0,.3882719,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16161
"FuLamMum",3,17,6,22,30,.3766473,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16162
"FuLamMum",3,17,6,23,0,.4723166,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",1,1,16163
"FuLamMum",3,17,6,23,30,,"10:00 AM - 3:00 PM & 5:00 PM - 12:00 AM","Dim Sum",0,1,16164
"FuLamMum",3,17,7,6,0,,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",0,1,16165
"FuLamMum",3,17,7,6,30,,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",0,1,16166
"FuLamMum",3,17,7,7,0,,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",0,1,16167
"FuLamMum",3,17,7,7,30,,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",0,1,16168
"FuLamMum",3,17,7,8,0,,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",0,1,16169
"FuLamMum",3,17,7,8,30,,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",0,1,16170
"FuLamMum",3,17,7,9,0,,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",0,1,16171
"FuLamMum",3,17,7,9,30,,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",0,1,16172
"FuLamMum",3,17,7,10,0,.1876088,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",1,1,16173
"FuLamMum",3,17,7,10,30,.1802735,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",1,1,16174
"FuLamMum",3,17,7,11,0,0,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",1,1,16175
"FuLamMum",3,17,7,11,30,0,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",1,1,16176
"FuLamMum",3,17,7,12,0,0,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",1,1,16177
"FuLamMum",3,17,7,12,30,0,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",1,1,16178
"FuLamMum",3,17,7,13,0,.0472441,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",1,1,16179
"FuLamMum",3,17,7,13,30,.046063,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",1,1,16180
"FuLamMum",3,17,7,14,0,.2255284,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",1,1,16181
"FuLamMum",3,17,7,14,30,.2236013,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",1,1,16182
"FuLamMum",3,17,7,15,0,,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",0,1,16183
"FuLamMum",3,17,7,15,30,,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",0,1,16184
"FuLamMum",3,17,7,16,0,,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",0,1,16185
"FuLamMum",3,17,7,16,30,,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",0,1,16186
"FuLamMum",3,17,7,17,0,.494944,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",1,1,16187
"FuLamMum",3,17,7,17,30,.4881682,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",1,1,16188
"FuLamMum",3,17,7,18,0,.3550145,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",1,1,16189
"FuLamMum",3,17,7,18,30,.3561956,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",1,1,16190
"FuLamMum",3,17,7,19,0,.2359718,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",1,1,16191
"FuLamMum",3,17,7,19,30,.2344799,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",1,1,16192
"FuLamMum",3,17,7,20,0,.2331745,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",1,1,16193
"FuLamMum",3,17,7,20,30,.2365934,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",1,1,16194
"FuLamMum",3,17,7,21,0,.3646498,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",1,1,16195
"FuLamMum",3,17,7,21,30,.3617281,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",1,1,16196
"FuLamMum",3,17,7,22,0,.513593,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",1,1,16197
"FuLamMum",3,17,7,22,30,.5189391,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",1,1,16198
"FuLamMum",3,17,7,23,0,.5770618,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",1,1,16199
"FuLamMum",3,17,7,23,30,,"10:00 AM - 3:00 PM & 5:00 - 11:30 PM","Dim Sum",0,1,16200
"GrillHouse",3,18,5,6,0,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16201
"GrillHouse",3,18,5,6,30,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16202
"GrillHouse",3,18,5,7,0,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16203
"GrillHouse",3,18,5,7,30,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16204
"GrillHouse",3,18,5,8,0,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16205
"GrillHouse",3,18,5,8,30,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16206
"GrillHouse",3,18,5,9,0,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16207
"GrillHouse",3,18,5,9,30,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16208
"GrillHouse",3,18,5,10,0,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16209
"GrillHouse",3,18,5,10,30,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16210
"GrillHouse",3,18,5,11,0,.5388935,"11:00 AM - 10:00 PM","Mediterranean",1,1,16211
"GrillHouse",3,18,5,11,30,.5287609,"11:00 AM - 10:00 PM","Mediterranean",1,1,16212
"GrillHouse",3,18,5,12,0,.2064443,"11:00 AM - 10:00 PM","Mediterranean",1,1,16213
"GrillHouse",3,18,5,12,30,.2158931,"11:00 AM - 10:00 PM","Mediterranean",1,1,16214
"GrillHouse",3,18,5,13,0,.0442602,"11:00 AM - 10:00 PM","Mediterranean",1,1,16215
"GrillHouse",3,18,5,13,30,.0464981,"11:00 AM - 10:00 PM","Mediterranean",1,1,16216
"GrillHouse",3,18,5,14,0,.1238914,"11:00 AM - 10:00 PM","Mediterranean",1,1,16217
"GrillHouse",3,18,5,14,30,.1220887,"11:00 AM - 10:00 PM","Mediterranean",1,1,16218
"GrillHouse",3,18,5,15,0,.4383755,"11:00 AM - 10:00 PM","Mediterranean",1,1,16219
"GrillHouse",3,18,5,15,30,.4372565,"11:00 AM - 10:00 PM","Mediterranean",1,1,16220
"GrillHouse",3,18,5,16,0,.5957108,"11:00 AM - 10:00 PM","Mediterranean",1,1,16221
"GrillHouse",3,18,5,16,30,.5842105,"11:00 AM - 10:00 PM","Mediterranean",1,1,16222
"GrillHouse",3,18,5,17,0,.5346043,"11:00 AM - 10:00 PM","Mediterranean",1,1,16223
"GrillHouse",3,18,5,17,30,.529569,"11:00 AM - 10:00 PM","Mediterranean",1,1,16224
"GrillHouse",3,18,5,18,0,.2057605,"11:00 AM - 10:00 PM","Mediterranean",1,1,16225
"GrillHouse",3,18,5,18,30,.2181931,"11:00 AM - 10:00 PM","Mediterranean",1,1,16226
"GrillHouse",3,18,5,19,0,.0446954,"11:00 AM - 10:00 PM","Mediterranean",1,1,16227
"GrillHouse",3,18,5,19,30,.0454414,"11:00 AM - 10:00 PM","Mediterranean",1,1,16228
"GrillHouse",3,18,5,20,0,0,"11:00 AM - 10:00 PM","Mediterranean",1,1,16229
"GrillHouse",3,18,5,20,30,0,"11:00 AM - 10:00 PM","Mediterranean",1,1,16230
"GrillHouse",3,18,5,21,0,0,"11:00 AM - 10:00 PM","Mediterranean",1,1,16231
"GrillHouse",3,18,5,21,30,0,"11:00 AM - 10:00 PM","Mediterranean",1,1,16232
"GrillHouse",3,18,5,22,0,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16233
"GrillHouse",3,18,5,22,30,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16234
"GrillHouse",3,18,5,23,0,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16235
"GrillHouse",3,18,5,23,30,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16236
"GrillHouse",3,18,6,6,0,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16237
"GrillHouse",3,18,6,6,30,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16238
"GrillHouse",3,18,6,7,0,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16239
"GrillHouse",3,18,6,7,30,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16240
"GrillHouse",3,18,6,8,0,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16241
"GrillHouse",3,18,6,8,30,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16242
"GrillHouse",3,18,6,9,0,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16243
"GrillHouse",3,18,6,9,30,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16244
"GrillHouse",3,18,6,10,0,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16245
"GrillHouse",3,18,6,10,30,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16246
"GrillHouse",3,18,6,11,0,.4417945,"11:00 AM - 10:00 PM","Mediterranean",1,1,16247
"GrillHouse",3,18,6,11,30,.4531082,"11:00 AM - 10:00 PM","Mediterranean",1,1,16248
"GrillHouse",3,18,6,12,0,.1697058,"11:00 AM - 10:00 PM","Mediterranean",1,1,16249
"GrillHouse",3,18,6,12,30,.1654787,"11:00 AM - 10:00 PM","Mediterranean",1,1,16250
"GrillHouse",3,18,6,13,0,.1684003,"11:00 AM - 10:00 PM","Mediterranean",1,1,16251
"GrillHouse",3,18,6,13,30,.1672814,"11:00 AM - 10:00 PM","Mediterranean",1,1,16252
"GrillHouse",3,18,6,14,0,.2810402,"11:00 AM - 10:00 PM","Mediterranean",1,1,16253
"GrillHouse",3,18,6,14,30,.2842105,"11:00 AM - 10:00 PM","Mediterranean",1,1,16254
"GrillHouse",3,18,6,15,0,.1671571,"11:00 AM - 10:00 PM","Mediterranean",1,1,16255
"GrillHouse",3,18,6,15,30,.1710112,"11:00 AM - 10:00 PM","Mediterranean",1,1,16256
"GrillHouse",3,18,6,16,0,0,"11:00 AM - 10:00 PM","Mediterranean",1,1,16257
"GrillHouse",3,18,6,16,30,0,"11:00 AM - 10:00 PM","Mediterranean",1,1,16258
"GrillHouse",3,18,6,17,0,0,"11:00 AM - 10:00 PM","Mediterranean",1,1,16259
"GrillHouse",3,18,6,17,30,0,"11:00 AM - 10:00 PM","Mediterranean",1,1,16260
"GrillHouse",3,18,6,18,0,.0645255,"11:00 AM - 10:00 PM","Mediterranean",1,1,16261
"GrillHouse",3,18,6,18,30,.0665769,"11:00 AM - 10:00 PM","Mediterranean",1,1,16262
"GrillHouse",3,18,6,19,0,.1327808,"11:00 AM - 10:00 PM","Mediterranean",1,1,16263
"GrillHouse",3,18,6,19,30,.1302321,"11:00 AM - 10:00 PM","Mediterranean",1,1,16264
"GrillHouse",3,18,6,20,0,.2787402,"11:00 AM - 10:00 PM","Mediterranean",1,1,16265
"GrillHouse",3,18,6,20,30,.2804807,"11:00 AM - 10:00 PM","Mediterranean",1,1,16266
"GrillHouse",3,18,6,21,0,.5845214,"11:00 AM - 10:00 PM","Mediterranean",1,1,16267
"GrillHouse",3,18,6,21,30,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16268
"GrillHouse",3,18,6,22,0,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16269
"GrillHouse",3,18,6,22,30,,"11:00 AM - 10:00 PM","Mediterranean",0,1,16270
"GrillHouse",3,18,7,6,0,,"11:00 AM - 9:00 PM","Mediterranean",0,1,16271
"GrillHouse",3,18,7,6,30,,"11:00 AM - 9:00 PM","Mediterranean",0,1,16272
"GrillHouse",3,18,7,7,0,,"11:00 AM - 9:00 PM","Mediterranean",0,1,16273
"GrillHouse",3,18,7,7,30,,"11:00 AM - 9:00 PM","Mediterranean",0,1,16274
"GrillHouse",3,18,7,8,0,,"11:00 AM - 9:00 PM","Mediterranean",0,1,16275
"GrillHouse",3,18,7,8,30,,"11:00 AM - 9:00 PM","Mediterranean",0,1,16276
"GrillHouse",3,18,7,9,0,,"11:00 AM - 9:00 PM","Mediterranean",0,1,16277
"GrillHouse",3,18,7,9,30,,"11:00 AM - 9:00 PM","Mediterranean",0,1,16278
"GrillHouse",3,18,7,10,0,,"11:00 AM - 9:00 PM","Mediterranean",0,1,16279
"GrillHouse",3,18,7,10,30,,"11:00 AM - 9:00 PM","Mediterranean",0,1,16280
"GrillHouse",3,18,7,11,0,.3461252,"11:00 AM - 9:00 PM","Mediterranean",1,1,16281
"GrillHouse",3,18,7,11,30,.3445089,"11:00 AM - 9:00 PM","Mediterranean",1,1,16282
"GrillHouse",3,18,7,12,0,.1619354,"11:00 AM - 9:00 PM","Mediterranean",1,1,16283
"GrillHouse",3,18,7,12,30,.1616867,"11:00 AM - 9:00 PM","Mediterranean",1,1,16284
"GrillHouse",3,18,7,13,0,.1250104,"11:00 AM - 9:00 PM","Mediterranean",1,1,16285
"GrillHouse",3,18,7,13,30,.125259,"11:00 AM - 9:00 PM","Mediterranean",1,1,16286
"GrillHouse",3,18,7,14,0,.1598218,"11:00 AM - 9:00 PM","Mediterranean",1,1,16287
"GrillHouse",3,18,7,14,30,.1627435,"11:00 AM - 9:00 PM","Mediterranean",1,1,16288
"GrillHouse",3,18,7,15,0,.2094281,"11:00 AM - 9:00 PM","Mediterranean",1,1,16289
"GrillHouse",3,18,7,15,30,.2167634,"11:00 AM - 9:00 PM","Mediterranean",1,1,16290
"GrillHouse",3,18,7,16,0,.1628678,"11:00 AM - 9:00 PM","Mediterranean",1,1,16291
